course_name,math/stat,stock_trading,stress_relieve,mobile_app_dev,critical_thinking/reasoning,database,courses_taught_in_foreign_language,javascript(minor_topic),social_science,random1,web_development,languages,finance/accounting,nutrition/health,financial_math(small_cluster),speaking/sound(small_cluster),online_ed_related,music,random2,photography,e-commerce/small_business,random3,fitness/weight_loss,science,programming,liberal_art,tsne_1,tsne_2,color,rating counts,total_enrollment,rating,final_provider,final_link,effort_hr_wk,final_price,course_name_for_hover,course_name_for_unhover,course_name_with_underscore,final_img
Florida Board of Cosmetology 4hr Initial HIV/AIDS Course ,0.0,0.0,0.0,0.0,0.0356589380005,0.0,0.0,0.0,0.212747961829,0.170764716176,0.0148660918302,0.0,0.0,0.180871128688,0.0,0.0318555769536,0.0686768950529,0.0,0.0,0.0367017460803,0.0781177973713,0.0,0.0,0.0,0.0219292945829,0.146322938288,0.458874964212,-1.54606436333,navy,0.0,2.0,0.0,Udemy,https://www.udemy.com/florida-board-of-cosmetology-4hr-initial-hivaids-course/,0,25,hovercourse('Florida Board of Cosmetology 4hr Initial HIV/AIDS Course '),unhovercourse('Florida Board of Cosmetology 4hr Initial HIV/AIDS Course '),Florida_Board_of_Cosmetology_4hr_Initial_HIV/AIDS_Course_,../static/course_images/0.png
"Freelance Business Strategy: Philosophy, Design, & Logistics",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132056802334,0.0,0.0524640789751,0.0,0.0,0.0,0.0,0.0,0.241136465552,0.0,0.0,0.0,0.68889857805,0.0,0.0,0.0,0.0,0.0,2.63075848019,12.0891299018,#81b1d1,15.0,2282.0,97.334,Udemy,https://www.udemy.com/bodega-bay/,0,41,"hovercourse('Freelance Business Strategy: Philosophy, Design, & Logistics')","unhovercourse('Freelance Business Strategy: Philosophy, Design, & Logistics')","Freelance_Business_Strategy:_Philosophy,_Design,_&_Logistics","../static/course_images/Freelance_Business_Strategy:_Philosophy,_Design,_&_Logistics.jpg"
Work From Home as a Virtual Assistant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0443931222132,0.0,0.0201461937674,0.0219925210855,0.0,0.0,0.264518546998,0.0,0.0,0.0,0.530985407519,0.116479206931,0.0,0.0,0.0,0.0,3.34865459665,9.6532341658,#81b1d1,2.0,74.0,100.0,Udemy,https://www.udemy.com/work-from-home-as-a-virtual-assistant/,0,41,hovercourse('Work From Home as a Virtual Assistant'),unhovercourse('Work From Home as a Virtual Assistant'),Work_From_Home_as_a_Virtual_Assistant,../static/course_images/0.png
Principles of Biochemistry,0.0,0.0,0.0733556247063,0.0,0.0,0.0,0.0,0.0,0.263507679418,0.0,0.0609915996734,0.0,0.0,0.570513671441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263176595783,0.0,0.0,1.72982023974,-9.67240509831,#fdfb32,,,,EDX,https://www.edx.org/course/principles-biochemistry-harvardx-mcb63x,4.0,n.a.,hovercourse('Principles of Biochemistry'),unhovercourse('Principles of Biochemistry'),Principles_of_Biochemistry,../static/course_images/principles_of_biochem-378x225_0.png
Become a Travel Wizard: Learn to Game the System & Fly Free,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040949428557,0.0,0.0781038699801,0.0,0.0,0.0,0.0,0.0,0.216367698979,0.0,0.297810678902,0.341015408478,0.0,0.0,0.0,0.0129084644988,-3.4824888351,5.01941796368,navy,20.0,1130.0,93.0,Udemy,https://www.udemy.com/travel-hacking-like-a-wizard-fly-for-free/,0,30,hovercourse('Become a Travel Wizard: Learn to Game the System & Fly Free'),unhovercourse('Become a Travel Wizard: Learn to Game the System & Fly Free'),Become_a_Travel_Wizard:_Learn_to_Game_the_System_&_Fly_Free,../static/course_images/Become_a_Travel_Wizard:_Learn_to_Game_the_System_&_Fly_Free.jpg
How we built a successful startup – our guide from A to Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534429944442,0.0,0.0,0.0,0.0,0.0,0.155945645261,0.0,0.0,0.0,0.744110372638,0.0,0.0432590188968,0.0,0.0,0.0,0.860312636237,12.9006808689,#81b1d1,2.0,255.0,,Udemy,https://www.udemy.com/how-we-built-a-successful-startup/,0,0,hovercourse('How we built a successful startup – our guide from A to Z'),unhovercourse('How we built a successful startup – our guide from A to Z'),How_we_built_a_successful_startup_–_our_guide_from_A_to_Z,../static/course_images/0.png
Legal Advice for Entrepreneurs & Startups,0.0,0.052083508694,0.0,0.02492301208,0.0,0.0,0.0,0.0,0.213641335837,0.0,0.0374125929508,0.0,0.0581698708315,0.0187425315913,0.0,0.0466070314367,0.0,0.0,0.0,0.0,0.446132796486,0.0983953787005,0.0,0.0,0.0,0.0,3.91186727084,5.15899290655,navy,3.0,145.0,80.0,Udemy,https://www.udemy.com/legal-advice-for-entrepreneurs/,0,16,hovercourse('Legal Advice for Entrepreneurs & Startups'),unhovercourse('Legal Advice for Entrepreneurs & Startups'),Legal_Advice_for_Entrepreneurs_&_Startups,../static/course_images/Legal_Advice_for_Entrepreneurs_&_Startups.jpg
"Traveler Money Matters: Budgeting, Paying, Protecting & More",0.0,0.0,0.0,0.0,0.161583300166,0.0482631131804,0.0,0.0,0.0743149996498,0.0,0.0,0.0,0.212888615025,0.0,0.0,0.0,0.0,0.0,0.0363410996186,0.0,0.24464934292,0.21987756582,0.0,0.0,0.0,0.0,-2.37371704455,4.84033061003,navy,1.0,6.0,100.0,Udemy,https://www.udemy.com/traveler-money-matters-budgeting-paying-protecting-more/,0,16,"hovercourse('Traveler Money Matters: Budgeting, Paying, Protecting & More')","unhovercourse('Traveler Money Matters: Budgeting, Paying, Protecting & More')","Traveler_Money_Matters:_Budgeting,_Paying,_Protecting_&_More","../static/course_images/Traveler_Money_Matters:_Budgeting,_Paying,_Protecting_&_More.jpg"
How to Make Straight A’s: Exclusive Tips from the Experts!,0.0,0.0,0.0,0.028170385799,0.0317367716288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143734446014,0.0,0.238637516552,0.0,0.443211612515,0.0650585231025,0.0,0.0,0.0474968159635,0.0,-3.96810738166,6.51086082725,navy,0.0,7.0,,Udemy,https://www.udemy.com/makebettergrades/,0,0,hovercourse('How to Make Straight A’s: Exclusive Tips from the Experts!'),unhovercourse('How to Make Straight A’s: Exclusive Tips from the Experts!'),How_to_Make_Straight_A’s:_Exclusive_Tips_from_the_Experts!,../static/course_images/0.png
Fundraising Bootcamp: Raise Angel and Venture Capital faster,0.0,0.0680803272658,0.0,0.0,0.0,0.0,0.0,0.0,0.0845138971329,0.0,0.0,0.0464015068987,0.0715401136995,0.0,0.0,0.0594521936248,0.0,0.0,0.0,0.0260381291384,0.560295675023,0.0,0.027160053367,0.0,0.0534834413159,0.0,-0.981936938697,8.8265522859,#81b1d1,13.0,1226.0,92.308,Udemy,https://www.udemy.com/furtherfasterfunded/,0,41,hovercourse('Fundraising Bootcamp: Raise Angel and Venture Capital faster'),unhovercourse('Fundraising Bootcamp: Raise Angel and Venture Capital faster'),Fundraising_Bootcamp:_Raise_Angel_and_Venture_Capital_faster,../static/course_images/Fundraising_Bootcamp:_Raise_Angel_and_Venture_Capital_faster.jpg
Lavoisier and Mendeleev - Harold Kroto,0.0,0.0,0.0593692589473,0.0,0.257392064115,0.0258802901077,0.0,0.0,0.136151906807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0466442139542,0.0,0.0,0.0976387144668,0.252704860554,0.0,0.0,0.0,0.0,0.117497257142,4.55079313378,2.54138618441,navy,1.0,17.0,100.0,Udemy,https://www.udemy.com/lavoisier-and-mendeleev-harold-kroto/,0,29,hovercourse('Lavoisier and Mendeleev - Harold Kroto'),unhovercourse('Lavoisier and Mendeleev - Harold Kroto'),Lavoisier_and_Mendeleev_-_Harold_Kroto,../static/course_images/Lavoisier_and_Mendeleev_-_Harold_Kroto.jpg
Building Software Products At Startups ,0.0241489086205,0.0,0.0,0.0,0.0,0.0225360654716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166284123685,0.0,0.0219463008961,0.0,0.711190637648,0.0,0.0,0.0,0.0532398558812,0.0,1.63346975867,12.5825253896,#81b1d1,5.0,16.0,100.0,Udemy,https://www.udemy.com/building-software-products-at-startups/,0,70,hovercourse('Building Software Products At Startups '),unhovercourse('Building Software Products At Startups '),Building_Software_Products_At_Startups_,../static/course_images/Building_Software_Products_At_Startups_.jpg
Statistics for Business- II,0.155593177404,0.0558744101193,0.0,0.0,0.0,0.0,0.0,0.0,0.0840912646206,0.0,0.0,0.0293887835338,0.0,0.0,0.430319741223,0.0,0.0,0.0,0.0,0.0,0.087751033343,0.0,0.0,0.093678862289,0.0577196009156,0.0,3.14961259762,-4.94255106023,navy,,,,EDX,https://www.edx.org/course/statistics-business-ii-iimbx-qm101-2x,5.0,n.a.,hovercourse('Statistics for Business- II'),unhovercourse('Statistics for Business- II'),Statistics_for_Business-_II,../static/course_images/qm101.1x-statistics-for-business-378x225_0.png
Antimicrobial Stewardship: Optimization of Antibiotic Practices,0.134441403495,0.0,0.126776329618,0.0,0.0,0.11418054582,0.0,0.0,0.46495527679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151880172087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.37943176051,2.2534138,navy,,,,,https://www.coursera.org/course/antimicrobial,0,0,hovercourse('Antimicrobial Stewardship: Optimization of Antibiotic Practices'),unhovercourse('Antimicrobial Stewardship: Optimization of Antibiotic Practices'),Antimicrobial_Stewardship:_Optimization_of_Antibiotic_Practices,../static/course_images/0.png
You Can Teach Your Child to Read Very Successfully!,0.0,0.0534821179512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487312520898,0.0536155929142,0.096466888206,0.0,0.0,0.0,0.575258776975,0.0390692219018,0.0,0.0,0.0,0.10849104265,0.0,0.0,0.0,0.0,0.0165512720799,-5.19372777796,-5.15482924414,#f481bd,2.0,1173.0,100.0,Udemy,https://www.udemy.com/70phonograms/,0,9,hovercourse('You Can Teach Your Child to Read Very Successfully!'),unhovercourse('You Can Teach Your Child to Read Very Successfully!'),You_Can_Teach_Your_Child_to_Read_Very_Successfully!,../static/course_images/You_Can_Teach_Your_Child_to_Read_Very_Successfully!.jpg
Idea Validation | From idea to paying customer in 1 day,0.0,0.0,0.0,0.0,0.0633871235979,0.0,0.0,0.0,0.0,0.0,0.0459518469682,0.0,0.0,0.0,0.0,0.0,0.0826335293187,0.0,0.0,0.0,0.751238326229,0.0316901741276,0.0127616698828,0.0,0.0,0.0,-0.222402027686,12.7727959065,#81b1d1,55.0,3737.0,98.148,Udemy,https://www.udemy.com/idea-validation-from-idea-to-paying-customer-in-2-hours/,0,32,hovercourse('Idea Validation | From idea to paying customer in 1 day'),unhovercourse('Idea Validation | From idea to paying customer in 1 day'),Idea_Validation_|_From_idea_to_paying_customer_in_1_day,../static/course_images/Idea_Validation_|_From_idea_to_paying_customer_in_1_day.jpg
"Signals and Systems, Part 1",0.0,0.0,0.0,0.0559607916412,0.0,0.0,0.0,0.0,0.0479979356239,0.0,0.0,0.0,0.0,0.0,0.115817297682,0.0,0.215130898016,0.0329258229353,0.0,0.0454432896765,0.0,0.0,0.0,0.420073658714,0.0612835794128,0.0,7.10971224614,-8.84904230813,navy,,,,EDX,https://www.edx.org/course/signals-systems-part-1-iitbombayx-ee210-1x-0,4.0,n.a.,"hovercourse('Signals and Systems, Part 1')","unhovercourse('Signals and Systems, Part 1')","Signals_and_Systems,_Part_1",../static/course_images/signals_and_systems_378x225.jpg
An Exploration of Symmetry (Eligible for NTU Credit),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.210615468515,0.0,0.0357331098316,0.0,0.0,0.0306189724585,0.0217935314065,0.0,0.224815625545,0.0351955496099,0.0,0.0,0.0,0.0,0.0,0.404009488585,0.0157243745164,0.0196926504581,6.48173426879,-8.78125075759,navy,,,,Coursera,https://www.coursera.org/course/ntusym,0,0,hovercourse('An Exploration of Symmetry (Eligible for NTU Credit)'),unhovercourse('An Exploration of Symmetry (Eligible for NTU Credit)'),An_Exploration_of_Symmetry_(Eligible_for_NTU_Credit),../static/course_images/ntusym.jpg
Predict the future like a sage,0.116016030423,0.462533606275,0.0,0.0,0.0,0.0,0.0,0.0235321361534,0.0,0.0,0.0,0.0,0.0,0.0,0.156463467023,0.0,0.0,0.0,0.0,0.0,0.178043105263,0.0,0.0,0.0,0.0595461736097,0.0,1.29047601794,1.56984538098,navy,0.0,38.0,0.0,Udemy,https://www.udemy.com/forecasting-intermediates/,0,18,hovercourse('Predict the future like a sage'),unhovercourse('Predict the future like a sage'),Predict_the_future_like_a_sage,../static/course_images/0.png
Photography: Art of The Photo Shoot ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144535040091,0.0,0.0,0.0616304658347,0.0,0.0,0.0,0.0,0.0,0.212478122431,0.0,0.0,0.63208652449,0.0218520963406,0.0561057528925,0.0,0.0,0.0,0.0,1.93520035597,-13.8346019179,#f98174,6.0,899.0,100.0,Udemy,https://www.udemy.com/dslr-photography-modelshoot-101/,0,49,hovercourse('Photography: Art of The Photo Shoot '),unhovercourse('Photography: Art of The Photo Shoot '),Photography:_Art_of_The_Photo_Shoot_,../static/course_images/Photography:_Art_of_The_Photo_Shoot_.jpg
7 Tips on how to visit Disney World in Orlando on the budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0446986828798,0.0,0.0,0.0891991617133,0.0,0.0744857894163,0.0,0.0,0.476738068005,0.0,0.226347760361,0.0810622777286,0.0,0.0,0.0,0.0,-5.03943736816,4.59678540373,navy,10.0,1918.0,72.0,Udemy,https://www.udemy.com/7-tips-on-how-to-visit-disney-world-in-orlando-on-the-budget/,0,n.a.,hovercourse('7 Tips on how to visit Disney World in Orlando on the budget'),unhovercourse('7 Tips on how to visit Disney World in Orlando on the budget'),7_Tips_on_how_to_visit_Disney_World_in_Orlando_on_the_budget,../static/course_images/0.png
Become a Hadoop Developer |Training|Tutorial ,0.0691181173958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328816422046,0.0,0.0770828882932,0.0,0.268343506265,0.0,0.174243731495,0.0259372270528,0.0483831623616,0.0,4.74210932215,7.98144911848,navy,141.0,9630.0,85.532,Udemy,https://www.udemy.com/hadoop-tutorial/,0,70,hovercourse('Become a Hadoop Developer |Training|Tutorial '),unhovercourse('Become a Hadoop Developer |Training|Tutorial '),Become_a_Hadoop_Developer_|Training|Tutorial_,../static/course_images/Become_a_Hadoop_Developer_|Training|Tutorial_.jpg
Accounting Made Easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0575767771927,0.0,0.570853001491,0.0,0.0,0.0,0.163003168278,0.0,0.0195010624623,0.0,0.0,0.184837235038,0.0,0.0,0.0,0.0,14.624872264,-0.517247015018,#ff8100,4.0,745.0,80.0,Udemy,https://www.udemy.com/accounting-made-easy/,0,17,hovercourse('Accounting Made Easy'),unhovercourse('Accounting Made Easy'),Accounting_Made_Easy,../static/course_images/Accounting_Made_Easy.jpg
Survey of Music Technology,0.0,0.0,0.0,0.0,0.0,0.0559235549514,0.0,0.0,0.0,0.0,0.0327687109113,0.0,0.0,0.0,0.0704564497434,0.0,0.539230491183,0.29650881658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95337110529,-3.16397998247,#8dd3c7,,,,Coursera,https://www.coursera.org/course/musictech,0,0,hovercourse('Survey of Music Technology'),unhovercourse('Survey of Music Technology'),Survey_of_Music_Technology,../static/course_images/musictech.jpg
Solving the Rubik's Cube Very Simple Step by Step,0.13144401519,0.274263385619,0.0,0.0,0.0,0.0920886054712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.482057473572,0.0,0.0,0.0,0.0,0.0,0.684206478842,4.86391027923,navy,26.0,2253.0,95.2,Udemy,https://www.udemy.com/simplerubixcube/,0,15,hovercourse('Solving the Rubik's Cube Very Simple Step by Step'),unhovercourse('Solving the Rubik's Cube Very Simple Step by Step'),Solving_the_Rubik's_Cube_Very_Simple_Step_by_Step,../static/course_images/Solving_the_Rubik's_Cube_Very_Simple_Step_by_Step.jpg
Set Business Goals like Google with Objectives & Key Results,0.0,0.0,0.0,0.0,0.0,0.103734529687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384324363438,0.0,0.0,0.22184009749,0.0,0.0,0.0,0.628941654428,0.0,0.0,0.0,0.0,0.0,2.52177121311,11.7748280872,#81b1d1,1.0,411.0,100.0,Udemy,https://www.udemy.com/objectives-key-results/,0,27,hovercourse('Set Business Goals like Google with Objectives & Key Results'),unhovercourse('Set Business Goals like Google with Objectives & Key Results'),Set_Business_Goals_like_Google_with_Objectives_&_Key_Results,../static/course_images/Set_Business_Goals_like_Google_with_Objectives_&_Key_Results.jpg
iPhone Photography Secrets,0.0,0.0,0.0,0.19382307857,0.0,0.0627821324674,0.0,0.0,0.0,0.0,0.0108851455159,0.0,0.0,0.0,0.0,0.0297377805208,0.0,0.0,0.0,0.582914680171,0.0,0.09347296534,0.0,0.0,0.0248293892648,0.0,1.99511631087,-14.0056294588,#f98174,32.0,1963.0,90.626,Udemy,https://www.udemy.com/creating-great-photos-on-your-iphone/,0,39,hovercourse('iPhone Photography Secrets'),unhovercourse('iPhone Photography Secrets'),iPhone_Photography_Secrets,../static/course_images/iPhone_Photography_Secrets.jpg
How To Start A Mug printing Business For Fun And Profit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291092441656,0.26448163077,0.386967937701,0.0,0.0,0.0,0.0531187393791,0.0,-3.73538900675,4.32742554834,navy,2.0,86.0,60.0,Udemy,https://www.udemy.com/how-to-start-a-mug-printing-business-for-fun-and-profit/,0,24,hovercourse('How To Start A Mug printing Business For Fun And Profit'),unhovercourse('How To Start A Mug printing Business For Fun And Profit'),How_To_Start_A_Mug_printing_Business_For_Fun_And_Profit,../static/course_images/0.png
Increase Your Credibility And Profile With Impactful Reports,0.0,0.0,0.0,0.0,0.0,0.0794459285669,0.0,0.0,0.0,0.0,0.0,0.0953616756486,0.117937086146,0.0,0.0,0.0,0.114134469162,0.0,0.0,0.0,0.456873985937,0.0,0.0,0.0,0.0,0.122893486658,0.45184573152,8.1778608914,navy,3.0,115.0,100.0,Udemy,https://www.udemy.com/impactful-reports/,0,28,hovercourse('Increase Your Credibility And Profile With Impactful Reports'),unhovercourse('Increase Your Credibility And Profile With Impactful Reports'),Increase_Your_Credibility_And_Profile_With_Impactful_Reports,../static/course_images/Increase_Your_Credibility_And_Profile_With_Impactful_Reports.jpg
Case study: RNA-seq data analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263630397366,0.0,0.0,0.0,0.0,0.230493168189,0.16891706552,0.0,0.127574341117,0.0,0.0,0.0,0.0,0.152598285305,0.0,0.0,0.0527381595072,0.0,1.61212735243,-7.19822157062,navy,,,,EDX,https://www.edx.org/course/case-study-rna-seq-data-analysis-harvardx-ph525-5x,3.0,n.a.,hovercourse('Case study: RNA-seq data analysis'),unhovercourse('Case study: RNA-seq data analysis'),Case_study:_RNA-seq_data_analysis,../static/course_images/statistics-and-r-for-the-life-sciences_378x225.jpg
Electronic Music Arrangement: Escape the 8 Bar Loop,0.0,0.0,0.0843078300663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.623355113719,0.0,0.0,0.0361035383126,0.0841218440362,0.030355731275,0.0319480888603,0.0756911664025,0.0303541455221,15.6162078094,5.77424065389,#fefeb3,9.0,111.0,95.556,Udemy,https://www.udemy.com/electronic-music-arrangement-escape-the-8-bar-loop/,0,39,hovercourse('Electronic Music Arrangement: Escape the 8 Bar Loop'),unhovercourse('Electronic Music Arrangement: Escape the 8 Bar Loop'),Electronic_Music_Arrangement:_Escape_the_8_Bar_Loop,../static/course_images/Electronic_Music_Arrangement:_Escape_the_8_Bar_Loop.jpg
Anatomy of the Organization,0.0,0.0750197991025,0.0249073720898,0.0,0.069110189903,0.0,0.0,0.0,0.20711635878,0.0,0.0,0.0,0.0,0.0,0.0829908998042,0.0,0.39571615042,0.0,0.0922264993862,0.0,0.0,0.0,0.0,0.0,0.0493805484109,0.0,9.34859465434,-2.24060740134,navy,2.0,19.0,100.0,Udemy,https://www.udemy.com/anatomy-of-the-organization/,0,19,hovercourse('Anatomy of the Organization'),unhovercourse('Anatomy of the Organization'),Anatomy_of_the_Organization,../static/course_images/Anatomy_of_the_Organization.jpg
Workshop in Probability and Statistics,0.201219050249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.703228101185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0874551132624,0.0,3.40826995034,-5.62956601124,#a7572b,31.0,5310.0,94.666,Udemy,https://www.udemy.com/statshelp/,0,20,hovercourse('Workshop in Probability and Statistics'),unhovercourse('Workshop in Probability and Statistics'),Workshop_in_Probability_and_Statistics,../static/course_images/Workshop_in_Probability_and_Statistics.jpg
Tame your Sugar Gremlin,0.0,0.0384034839731,0.0829966895669,0.0,0.0,0.0,0.0,0.0,0.0,0.0344519235031,0.0415888030311,0.0,0.0,0.322961890135,0.0,0.0780073525501,0.0,0.0,0.0123528962042,0.0,0.0150939004538,0.0,0.305983566509,0.0,0.0,0.0498809685356,-1.65683834557,-9.8263369325,navy,0.0,1006.0,0.0,Udemy,https://www.udemy.com/tame-your-sugar-gremlin/,0,26,hovercourse('Tame your Sugar Gremlin'),unhovercourse('Tame your Sugar Gremlin'),Tame_your_Sugar_Gremlin,../static/course_images/Tame_your_Sugar_Gremlin.jpg
Feedback - How to give your opinion without giving offence,0.0,0.0,0.103052830326,0.0,0.294300464034,0.0,0.0,0.0,0.0,0.0,0.0,0.177586697887,0.0,0.0175497116174,0.0,0.0,0.215318402057,0.0,0.0,0.0,0.161058622478,0.0,0.0,0.0,0.0141623515765,0.0,5.44835550656,0.0884605173185,navy,1.0,16.0,100.0,Udemy,https://www.udemy.com/constructive-feedback-and-appraisals/,0,18,hovercourse('Feedback - How to give your opinion without giving offence'),unhovercourse('Feedback - How to give your opinion without giving offence'),Feedback_-_How_to_give_your_opinion_without_giving_offence,../static/course_images/Feedback_-_How_to_give_your_opinion_without_giving_offence.jpg
Design and Manufacture Your Own Consumer Products,0.0170574471054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044109642766,0.0,0.0,0.0,0.0,0.0,0.214372631849,0.0,0.0,0.0,0.652045684813,0.0568176630051,0.0,0.0117888573463,0.0,0.0,2.64716269464,11.810475093,#81b1d1,0.0,3.0,0.0,Udemy,https://www.udemy.com/design-and-manufacture-your-own-consumer-products/,0,16,hovercourse('Design and Manufacture Your Own Consumer Products'),unhovercourse('Design and Manufacture Your Own Consumer Products'),Design_and_Manufacture_Your_Own_Consumer_Products,../static/course_images/Design_and_Manufacture_Your_Own_Consumer_Products.jpg
How To DJ With Ableton Live: DJ Techniques Clear and Simple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0315899613057,0.0,0.0,0.0,0.0,0.0,0.0,0.0233577799684,0.819481833215,0.0,0.0,0.0,0.0233702882565,0.0,0.0,0.0963862428927,0.0,17.0101863415,6.02599145405,#fefeb3,5.0,1105.0,100.0,Udemy,https://www.udemy.com/how-to-dj/,0,15,hovercourse('How To DJ With Ableton Live: DJ Techniques Clear and Simple'),unhovercourse('How To DJ With Ableton Live: DJ Techniques Clear and Simple'),How_To_DJ_With_Ableton_Live:_DJ_Techniques_Clear_and_Simple,../static/course_images/How_To_DJ_With_Ableton_Live:_DJ_Techniques_Clear_and_Simple.jpg
