course_name,Stock trading,Yoga/Mindfulness/Psychology,Photography/Cinematography,Mobile App Development,Architecture/history,Food/Weight Loss/Body Building,Web Development,Success Coaching,Leadership/Business,Communication,Logical Subjects,TBD,Sales/Marketing,4-hr week,Math,Social Sciences,Music,Game Development,Languages,Others,tsne_1,tsne_2,color,provider,general_topics
Learn SQL in 6 days,0.0,0.0,0.0,0.0,0.0,0.0,0.752286163869,0.0,0.0,0.0,0.0,0.0,0.21973447361,0.0,0.0256377646934,0.0,0.0,0.0,0.0,0.0,-3.25851920698,-14.6303097148,navy,Udemy,"Web Development, Sales/Marketing"
Cost Accounting - A Comprehensive Study,0.0,0.0,0.0,0.0,0.582613553699,0.0,0.0,0.0,0.0754449432065,0.310324288537,0.0,0.0,0.0,0.0,0.0247206626825,0.0,0.0,0.0,0.0,0.0,15.2311100264,2.99541148127,#a6d853,Udemy,"Architecture/history, Communication"
Hustle Con - Learn Tactics for Starting/Scaling a Startup,0.0157088739316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302240460628,0.0,0.0,0.0,0.307057470271,0.347349258556,0.0239493552595,0.0,0.0,0.0,0.0,0.0,-6.4043172765,-5.87869005451,navy,Udemy,"4-hr week, Sales/Marketing, Leadership/Business"
The Power of Motivation - Shape and Control Your Destiny,0.0,0.140135133014,0.0,0.0,0.0,0.0379532125734,0.0447254454255,0.486699835281,0.0,0.0596201909235,0.0,0.084484981786,0.0,0.119759527337,0.0230055005989,0.0,0.0,0.0,0.0,0.0,-2.70592106991,-0.650608614045,#994ea1,Udemy,Success Coaching
Learn How to Close with Confidence in 5 Easy Steps With EBM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335402101246,0.0,0.0,0.0,0.0,0.489512970263,0.150283343655,0.0226795688745,0.0,0.0,0.0,0.0,0.0,-4.19837416355,-5.52750107154,#ff8100,Udemy,"Success Coaching, Sales/Marketing"
Negotiation Mastery - Skills for Business and Life,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59398119812,0.0,0.0,0.0,0.0,0.0395526346082,0.335856800881,0.0224461009261,0.0,0.0,0.0,0.0,0.0,-2.88307373971,-1.92536234248,#b3b3b3,Udemy,"Success Coaching, 4-hr week"
Helping Local Businesses Succeed: Make Money as a Consultant,0.0,0.0,0.0934245583783,0.0,0.0,0.0,0.0516314344918,0.0,0.0,0.0,0.0,0.0,0.0615378564163,0.757898097787,0.0210946637758,0.0,0.0,0.0,0.0,0.0,12.2422938973,-7.05961731737,#fdfb32,Udemy,4-hr week
A Beginners Guide to Technical Analysis of Stock Charts,0.871690086677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032817367191,0.0745433168225,0.0,0.0,0.0,0.020099972392,0.0,0.0,0.0,0.0,0.0,-10.7259478614,15.3720640878,#66c2a5,Udemy,Stock trading
The Beginners Guide To Surfing : Learn How To Surf ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0669111642479,0.0,0.0,0.0,0.0523666142369,0.0,0.854642886245,0.0197301288096,0.0,0.0,0.0,0.0,0.0,12.8807045036,-8.49108074008,#fdfb32,Udemy,4-hr week
Color and Black-and-White Photography in Photoshop,0.0,0.0,0.979438215385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0194721962158,0.0,0.0,0.0,0.0,0.0,-17.9817439728,7.78931070484,#8d9fca,Udemy,Photography/Cinematography
Vagrant Up! Comprehensive development system automation,0.0,0.0,0.044419264726,0.0,0.0,0.0,0.926794119873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0190330298516,0.0,0.0,0.0,0.0,0.0,-1.53348478623,-17.5724956002,#e4c394,Udemy,Web Development
Paraphrasing ,0.0,0.0,0.0,0.0,0.0268639360034,0.0,0.0,0.0,0.0,0.622493776691,0.117906401792,0.0602467407261,0.0,0.149122462173,0.0187614193569,0.0,0.0,0.0,0.0,0.0,-3.6142936455,9.29425856354,#377eb7,Udemy,Communication
Creative Photography Course - Be A Better Photographer Fast,0.0,0.0,0.619352721075,0.0,0.0,0.0,0.0,0.357866923187,0.0,0.0,0.0,0.0,0.0,0.0,0.0185931635388,0.0,0.0,0.0,0.0,0.0,-13.8791561088,6.86110376063,#b3b3b3,Udemy,"Success Coaching, Photography/Cinematography"
FAC1502 - Financial Accounting concepts ,0.0,0.0,0.0,0.0,0.720323559892,0.0,0.0,0.0,0.0,0.21585036908,0.0,0.0,0.0,0.0452135460328,0.0175640321786,0.0,0.0,0.0,0.0,0.0,15.5953409954,2.39362129888,#a6d853,Udemy,"Architecture/history, Communication"
Simple Options Trading System,0.489332039567,0.0,0.0,0.0,0.0880349062486,0.0120354629315,0.0,0.0,0.114511565367,0.0,0.0,0.0219783430886,0.0,0.255419067984,0.0172770185946,0.0,0.0,0.0,0.0,0.0,-9.29184179461,13.2119035936,#66c2a5,Udemy,"Stock trading, 4-hr week"
CFA® Level I: Complete 2015 Lessons,0.0106056006789,0.0,0.120149934008,0.0123391311637,0.0,0.0,0.0,0.0,0.0890226357704,0.749501822883,0.0,0.0,0.0,0.0,0.0163340918259,0.0,0.0,0.0,0.0,0.0,-5.28598715312,9.58717829824,#377eb7,Udemy,Communication
Networking Mastery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464363954882,0.0,0.0,0.0,0.0,0.0269422661919,0.484551667058,0.0162474452075,0.0,0.0,0.0,0.0,0.0,-2.05386291932,-2.60426889876,#b3b3b3,Udemy,"Success Coaching, 4-hr week"
Option Spreads and Credit Spreads Bundle,0.858875829066,0.0,0.0,0.0,0.0489214738285,0.0,0.0,0.0,0.0,0.0,0.0,0.0266769564575,0.0482332799277,0.0,0.0155762135378,0.0,0.0,0.0,0.0,0.0,-10.7234789894,15.3191222332,#66c2a5,Udemy,Stock trading
eTribe - People who buy from you again and again,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0164754327824,0.0,0.0,0.0,0.0,0.241894200005,0.722725873016,0.0154110443487,0.0,0.0,0.0,0.0,0.0,8.89486368954,-7.48724854683,#fdfb32,Udemy,"4-hr week, Sales/Marketing"
Super Sales Strategies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0780460845584,0.0,0.0,0.0,0.0,0.578373647503,0.321549250062,0.0153307047346,0.0,0.0,0.0,0.0,0.0,-3.84610543183,-8.01818218289,#ff8100,Udemy,"4-hr week, Sales/Marketing"
Finance 101: Financial Skills for the Real World,0.0,0.0,0.0,0.0,0.0976108860658,0.0,0.0,0.223105570011,0.616517585254,0.0226337956299,0.0,0.0,0.0,0.0207252168123,0.0147402794797,0.0,0.0,0.0,0.0,0.0,-10.7478953251,-5.77216427515,#e41a1c,Udemy,"Success Coaching, Leadership/Business"
User Authentication: Code a Simple Login System with PHP,0.0,0.0,0.0,0.0,0.0,0.0,0.83864306909,0.0,0.0,0.0930880864921,0.0,0.0,0.0482628928034,0.0,0.0147079382719,0.0,0.0,0.0,0.0,0.0,1.04449992433,-16.9420861305,#e4c394,Udemy,Web Development
Wedding Photography Album Sales Mastery,0.0606420668777,0.0,0.168627241647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171878646298,0.582112088944,0.0140897795025,0.0,0.0,0.0,0.0,0.0,10.0855216085,-3.89691380184,#66c2a5,Udemy,4-hr week
Level 1 2014 CFA® Program – Corporate Finance,0.0235871609303,0.0,0.0,0.0,0.158409480829,0.0,0.0,0.0,0.788733096988,0.0128168860732,0.0,0.0,0.0,0.0,0.013134791061,0.0,0.0,0.0,0.0,0.0,-11.4297516369,-6.54558021201,#e41a1c,Udemy,Leadership/Business
Harnessing the Power of Growth Stocks,0.51953286324,0.0,0.0,0.0,0.0,0.0,0.0,0.0970254170581,0.237348551667,0.0,0.0,0.0,0.128337793498,0.0,0.013067874441,0.0,0.0,0.0,0.0,0.0,-10.8806094016,13.8658362505,#66c2a5,Udemy,"Stock trading, Leadership/Business"
Increase Sales and Conversion in 2 Hours,0.0,0.0,0.0414459905719,0.0,0.146514694029,0.0,0.323898969258,0.0,0.0,0.0,0.0,0.0,0.226398121704,0.244685965072,0.0128895926173,0.0,0.0,0.0,0.0,0.0,6.57004283928,-11.0869944825,navy,Udemy,"Web Development, 4-hr week, Sales/Marketing"
Test your business idea with MVP (Minimum Viable Product),0.0,0.0,0.0,0.0,0.0727926797377,0.0,0.0,0.0,0.368084835165,0.0,0.025498902308,0.0,0.0337485825115,0.485128907186,0.0124205116325,0.0,0.0,0.0,0.0,0.0,-10.0051715387,-9.52038107704,#e41a1c,Udemy,"4-hr week, Leadership/Business"
"JBoss EAP Configuration, Deployment, and Administration ",0.0,0.0,0.0501388582516,0.0,0.0,0.0,0.932825429271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123134901597,0.0,0.0,0.0,0.0,0.0,-1.57560173218,-17.5958667916,#e4c394,Udemy,Web Development
Learn to teach abroad with Limited Resource Teacher Training,0.0,0.0,0.250879659439,0.0,0.0,0.0,0.0,0.103647951519,0.0,0.398033362126,0.0,0.0,0.234051501235,0.0,0.0116965565185,0.0,0.0,0.0,0.0,0.0,-2.93292519904,4.54574801283,navy,Udemy,"Sales/Marketing, Communication, Photography/Cinematography"
Options Spreads Bundle-  the heart of Options Trading,0.897235803397,0.0,0.0,0.0,0.0171994592599,0.0,0.0,0.0,0.0542574295006,0.0,0.0,0.0145146362537,0.0,0.0,0.0114392120698,0.0,0.0,0.0,0.0,0.0,-10.7520981387,15.3910233357,#66c2a5,Udemy,Stock trading
Make Your Own Mineral Makeup (Complexion),0.0,0.0,0.623947188732,0.11776482824,0.0,0.189958521012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0538526855146,0.011257892323,0.0,0.0,0.0,0.0,0.0,-13.7808242752,7.95630058869,#8d9fca,Udemy,Photography/Cinematography
How to Prepare for Shark Tank (or Dragons' Den),0.0,0.0,0.0,0.0,0.12245838484,0.0,0.0,0.0,0.352640211725,0.185294516888,0.0268279709111,0.0,0.298957470639,0.0,0.0109643020883,0.0,0.0,0.0,0.0,0.0,-7.85456816401,-6.22641741874,#e41a1c,Udemy,"Sales/Marketing, Leadership/Business"
Turn Cold Emails Into Cash - Email Marketing Mastery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218426634878,0.959512206232,0.0105731158651,0.0,0.0,0.0,0.0,0.0,13.8081387712,-9.34944097246,#fdfb32,Udemy,4-hr week
"Double Your Energy, Increase Your Productivity, & Get Ripped",0.0,0.0,0.0,0.0,0.0,0.982930023527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104707924975,0.0,0.0,0.0,0.0,0.0,-3.65260482321,17.253743033,#fed82f,Udemy,Food/Weight Loss/Body Building
Easy Forex and Futures Trading,0.831750735485,0.0,0.0,0.0,0.0,0.0,0.0,0.0670104910362,0.0,0.0,0.0,0.0,0.0829034268503,0.0,0.0104327305732,0.0,0.0,0.0,0.0,0.0,-10.767721637,15.2473712232,#66c2a5,Udemy,Stock trading
Make Money with Your Product (Invention) Ideas! ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0469791750408,0.375134462528,0.0,0.0454841026929,0.0,0.281762300567,0.241928849925,0.0,0.0,0.0,0.0,0.0,0.0,-6.58301328462,-5.90447441386,#e41a1c,Udemy,"4-hr week, Sales/Marketing, Leadership/Business"
EFT for Stock Option Trading Success & Making More Money,0.224701460381,0.146490349271,0.0,0.0,0.0,0.118920680642,0.0,0.239107578901,0.0,0.0,0.0,0.0283467059717,0.0,0.241036019217,0.0,0.0,0.0,0.0,0.0,0.0,-0.468982194874,-1.0449633962,#66c2a5,Udemy,"Success Coaching, Stock trading, 4-hr week"
How I Automate Everything with Zapier,0.0,0.0,0.0,0.0728492897484,0.530945036125,0.0,0.075039820876,0.0753275324866,0.0,0.0,0.0,0.0,0.0,0.240736279858,0.0,0.0,0.0,0.0,0.0,0.0,13.8220452878,-0.998443225951,#a6d853,Udemy,"Architecture/history, 4-hr week"
Flash Photography for Beginners,0.0,0.0,0.714543935859,0.0,0.0,0.0,0.0,0.0397741620573,0.0,0.0,0.0,0.0,0.0,0.240369401996,0.0,0.0,0.0,0.0,0.0,0.0,-13.463913436,10.0187787586,#8d9fca,Udemy,"4-hr week, Photography/Cinematography"
Start a Classifieds Website From Scratch,0.0,0.0,0.0,0.0,0.630590621656,0.0,0.121102549874,0.0,0.0,0.0,0.0,0.0,0.0,0.239806828323,0.0,0.0,0.0,0.0,0.0,0.0,14.0927709306,-0.978310101256,#a6d853,Udemy,"Architecture/history, 4-hr week"
Trading Forex: High ROI Scalping ,0.66097824248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0940327540828,0.0,0.0,0.0,0.239540285364,0.0,0.0,0.0,0.0,0.0,0.0,-9.90506958258,14.0094754003,#66c2a5,Udemy,"Stock trading, 4-hr week"
Mindfulness Meditation - Create a Happier You!,0.0,0.401912006212,0.0,0.0,0.0,0.0,0.0,0.284371903693,0.0,0.0708354412115,0.0,0.0,0.0,0.23803216392,0.0,0.0,0.0,0.0,0.0,0.0,10.2965811092,5.33727509055,#fa8d62,Udemy,"Success Coaching, Yoga/Mindfulness/Psychology, 4-hr week"
Learn PHP from Scratch,0.0,0.0,0.0,0.0,0.0,0.0,0.745493326388,0.0,0.0,0.0,0.0,0.0,0.0,0.237840006686,0.0,0.0,0.0,0.0,0.0,0.0,5.83031346784,-13.871478423,navy,Udemy,"Web Development, 4-hr week"
Startup University: Mixergy's The Lean Launch Guide,0.0,0.0,0.0,0.0,0.109608832241,0.0,0.0922829074093,0.200193113895,0.354543301858,0.0,0.0,0.0,0.0,0.237602613731,0.0,0.0,0.0,0.0,0.0,0.0,-6.93560210593,-4.36057023272,#e41a1c,Udemy,"Success Coaching, 4-hr week, Leadership/Business"
How To Make An App - Build An App Business - RSS Feed Apps,0.0,0.0,0.0847057205158,0.321307754708,0.120779286256,0.0,0.233149130786,0.0,0.0,0.0,0.0,0.0,0.0,0.237033914132,0.0,0.0,0.0,0.0,0.0,0.0,5.49322369493,-2.46044555583,#e68ac3,Udemy,"Web Development, Mobile App Development, 4-hr week"
Learn to Speak: Conversational French - Full Course,0.0,0.0,0.0,0.0,0.0,0.0,0.393480342383,0.0,0.0,0.328601392614,0.0294729488746,0.0,0.0,0.236680610045,0.0,0.0,0.0,0.0,0.0,0.0,-0.468616271762,2.79681576775,navy,Udemy,"Web Development, 4-hr week, Communication"
Power Onboarding,0.0,0.0,0.0307754102607,0.0,0.0,0.0,0.0,0.148995922566,0.199091013986,0.149240967671,0.0,0.0,0.225909475279,0.236264987825,0.0,0.0,0.0,0.0,0.0,0.0,-5.90878188447,-5.45263735227,navy,Coursera,"4-hr week, Sales/Marketing"
Facilitation: You Can Be a Facilitator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0575221746605,0.0,0.702861251151,0.0,0.0,0.0,0.235510293929,0.0,0.0,0.0,0.0,0.0,0.0,-3.86207295958,9.54664592722,#377eb7,Udemy,"4-hr week, Communication"
Set Business Goals like Google with Objectives & Key Results,0.0,0.0,0.0,0.0,0.132942352251,0.0,0.0,0.166439427464,0.176636134304,0.0,0.0,0.0,0.283241982702,0.234437582135,0.0,0.0,0.0,0.0,0.0,0.0,-5.39729790714,-5.33881704689,navy,Udemy,"4-hr week, Sales/Marketing"
PHP 5 Introduction to coding Tutorial bootcamp,0.0,0.0,0.0,0.0,0.0,0.0,0.664072650013,0.0,0.0,0.088951866829,0.0,0.0,0.0,0.234096695029,0.0,0.0,0.0,0.0,0.0,0.0,5.80061918796,-13.383788613,navy,Udemy,"Web Development, 4-hr week"
Straight From Business School: Create Financial Statements,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154798768001,0.289711233209,0.30837025911,0.0,0.0,0.0,0.232304924649,0.0,0.0,0.0,0.0,0.0,0.0,-6.89140016942,-3.69056597766,navy,Udemy,"4-hr week, Leadership/Business, Communication"
Crowdfundamentals,0.0,0.0,0.109233847725,0.0,0.0,0.0,0.0,0.0,0.0,0.135406180846,0.0,0.0,0.508019806977,0.232245824533,0.0,0.0,0.0,0.0,0.0,0.0,-3.56425068588,-7.62019109659,#ff8100,Udemy,"4-hr week, Sales/Marketing"
Learn JMETER from Scratch -(Performance + Load) Testing Tool,0.0,0.0,0.0536734579955,0.0,0.0,0.0,0.699038340032,0.0,0.0,0.0,0.0,0.0,0.0,0.232109630256,0.0,0.0,0.0,0.0,0.0,0.0,5.8556919596,-13.6164750089,navy,Udemy,"Web Development, 4-hr week"
Speaking Skills: Teachers/Educators Can Lecture Effectively,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7548776253,0.0,0.0,0.0,0.231241993191,0.0,0.0,0.0,0.0,0.0,0.0,-3.95116011231,9.60623449137,#377eb7,Udemy,"4-hr week, Communication"
"Buying, Selling, and Storing Precious Metal",0.165745425577,0.0,0.0,0.0,0.11402479246,0.0,0.0,0.0,0.0,0.0959730752128,0.217030412546,0.166561601804,0.0,0.230942469999,0.0,0.0,0.0,0.0,0.0,0.0,7.0593805171,3.12960006886,#994ea1,Udemy,"4-hr week, Logical Subjects"
Building a WordPress Theme from Scratch,0.0,0.0,0.0,0.0,0.15055107745,0.0,0.422308372038,0.0,0.0,0.0,0.180942848683,0.0,0.0,0.230813086134,0.0,0.0,0.0,0.0,0.0,0.0,6.61180996085,-11.3808963185,#4dae4a,Udemy,"Web Development, 4-hr week"
Set Up Professional Business Email Addresses,0.0,0.0,0.0,0.0,0.75538468259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230329602854,0.0,0.0,0.0,0.0,0.0,0.0,14.624879908,-0.378504544608,#a6d853,Udemy,"Architecture/history, 4-hr week"
Wedding Photography: Make Money with your Photography Skills,0.0,0.0,0.748183424169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146437951132,0.229639508286,0.0,0.0,0.0,0.0,0.0,0.0,-13.6613753307,9.9880970561,#8d9fca,Udemy,"4-hr week, Photography/Cinematography"
Certified Network Marketer Training Course (by IDSEI),0.0696834447355,0.0,0.0,0.0,0.0,0.0,0.0,0.412650590579,0.0,0.253427775328,0.0,0.0,0.0219503706141,0.228546789468,0.0,0.0,0.0,0.0,0.0,0.0,-0.528339796571,-0.268401386626,#b3b3b3,Udemy,"Success Coaching, 4-hr week, Communication"
The Fastest And Easiest Way To Learn Joomla 3 For Beginners,0.0,0.0,0.0,0.0,0.51269510301,0.0,0.256205830481,0.0,0.0,0.0,0.0,0.0,0.0,0.228491704493,0.0,0.0,0.0,0.0,0.0,0.0,14.4271131112,-1.60365660451,#a6d853,Udemy,"Architecture/history, Web Development, 4-hr week"
The Advanced Web Developer Course,0.0,0.0,0.0,0.0,0.0,0.0,0.707526091323,0.0546623060949,0.0,0.0,0.0,0.0,0.0,0.228367157932,0.0,0.0,0.0,0.0,0.0,0.0,5.79350472227,-13.6247108032,navy,Udemy,"Web Development, 4-hr week"
How Food Should Taste,0.0169615912031,0.0,0.0194952100162,0.0,0.0,0.672888409696,0.0,0.0431328849093,0.0,0.0,0.0,0.0156255101498,0.0,0.227068807702,0.0,0.0,0.0,0.0,0.0,0.0,-3.16173233254,15.216884439,#fed82f,Udemy,"Food/Weight Loss/Body Building, 4-hr week"
Tax made simple for Limited Company Owners and Contractors,0.0178558678546,0.0,0.0,0.0,0.310549403132,0.0,0.0,0.0,0.437138232024,0.0,0.0,0.0,0.0,0.226613359597,0.0,0.0,0.0,0.0,0.0,0.0,10.6865191661,0.853898778865,#e41a1c,Udemy,"Architecture/history, 4-hr week, Leadership/Business"
REVEALING - How to Build Your Business without Working Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.570436477052,0.0214756240935,0.0,0.0124159660297,0.0,0.167835060356,0.226545994647,0.0,0.0,0.0,0.0,0.0,0.0,-3.39664517464,-2.16929401212,#b3b3b3,Udemy,"Success Coaching, 4-hr week"
12 Weeks to Clean Eating Without Losing Your Mind,0.0,0.0,0.0,0.0,0.0204493472923,0.597386564049,0.0,0.153934665934,0.0,0.0,0.0,0.0,0.0,0.225775434943,0.0,0.0,0.0,0.0,0.0,0.0,-3.07244784419,14.9160131127,#fed82f,Udemy,"Food/Weight Loss/Body Building, 4-hr week"
Public Speaking: How To Think & Speak More Clearly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467243992636,0.0,0.301343814552,0.0,0.0,0.0,0.223754535012,0.0,0.0,0.0,0.0,0.0,0.0,-0.571857871523,-0.240968800504,#b3b3b3,Udemy,"Success Coaching, 4-hr week, Communication"
How To Sell Your Fashion Line To Retailers,0.0,0.0,0.0,0.0,0.0758730124162,0.0,0.0,0.0716766280848,0.0,0.0201598565311,0.0,0.0,0.606757762598,0.223144205286,0.0,0.0,0.0,0.0,0.0,0.0,-4.36590519847,-8.24663764205,#ff8100,Udemy,"4-hr week, Sales/Marketing"
Excel Your Presentation!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686444777921,0.0,0.0,0.0880127709444,0.221830660679,0.0,0.0,0.0,0.0,0.0,0.0,-3.85354431329,9.51373092035,#377eb7,Udemy,"4-hr week, Communication"
"Uber Driving: Tips, Tricks, Earnings, & More!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538434839522,0.22871534444,0.0,0.0,0.0,0.0,0.220877984838,0.0,0.0,0.0,0.0,0.0,0.0,-3.28294933463,-1.22137710652,#b3b3b3,Udemy,"Success Coaching, 4-hr week, Leadership/Business"
Time Value of Money,0.0,0.0,0.0,0.0,0.420505237552,0.0,0.0,0.0,0.168378799417,0.173015072807,0.0,0.0,0.0,0.220709585629,0.0,0.0,0.0,0.0,0.0,0.0,11.0133387051,0.260209749915,#a6d853,Udemy,"Architecture/history, 4-hr week"
"Advanced Selenium(Architect)-Pageobject,TestNG,Maven,Jenkins",0.0,0.0,0.0,0.0,0.0,0.0,0.703379206245,0.0622491736299,0.0,0.0,0.0,0.0,0.0,0.217371619799,0.0,0.0,0.0,0.0,0.0,0.0,5.731441001,-13.6144131789,navy,Udemy,"Web Development, 4-hr week"
7 Tricks To Instantly Book More Photography Clients,0.0,0.0,0.340241192325,0.0,0.0,0.0,0.0,0.0,0.0,0.078544210322,0.144978739543,0.0,0.211409716538,0.217013641129,0.0,0.0,0.0,0.0,0.0,0.0,-11.5045451306,9.38448387504,#4dae4a,Udemy,"4-hr week, Sales/Marketing, Photography/Cinematography"
12 Lead Generation Strategies - Used By Sales Experts,0.0,0.0,0.0176524863953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.757824576673,0.21657901155,0.0,0.0,0.0,0.0,0.0,0.0,-5.9568313857,-9.99918476969,#ff8100,Udemy,"4-hr week, Sales/Marketing"
How to Meditate with Surprising Ease,0.0,0.642117872041,0.0301610738881,0.0,0.0,0.0,0.0,0.0,0.0,0.108333040506,0.0,0.0,0.0,0.216275173036,0.0,0.0,0.0,0.0,0.0,0.0,11.7627646444,6.18924217393,#fa8d62,Udemy,"Yoga/Mindfulness/Psychology, 4-hr week"
Learn SignalR: Make a Full Featured Chat App From Scratch,0.0,0.0,0.0,0.0,0.0,0.0,0.634100489007,0.0656157462567,0.0,0.0,0.057127634513,0.0232295634053,0.0,0.213461049431,0.0,0.0,0.0,0.0,0.0,0.0,5.72184844676,-13.2834605059,navy,Udemy,"Web Development, 4-hr week"
How to Hustle: Strategies to Increase Sales and Profits,0.0,0.0,0.0,0.0,0.0,0.0371241337426,0.0,0.658632175072,0.0,0.0,0.0,0.0802002198282,0.0,0.212614899757,0.0,0.0,0.0,0.0,0.0,0.0,-3.52465400971,-1.54039122161,#b3b3b3,Udemy,"Success Coaching, 4-hr week"
Introduction to Day Trading,0.439908138078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178423021317,0.15954601781,0.0,0.0,0.0,0.211456155901,0.0,0.0,0.0,0.0,0.0,0.0,-9.41801804819,13.1123535962,#66c2a5,Udemy,"Stock trading, 4-hr week"
Building Android Apps Using Parse SDK,0.0,0.0,0.0,0.0853184517974,0.0,0.0,0.618764541455,0.0,0.0,0.0,0.0630377323444,0.0,0.0,0.210657051777,0.0,0.0,0.0,0.0,0.0,0.0,5.81982601888,-13.1829685568,navy,Udemy,"Web Development, 4-hr week"
Master Macronutrient Nutrition & Achieve Your Health Goals,0.0,0.0106136014679,0.0,0.0221787858059,0.0,0.591102408032,0.0,0.162425921027,0.0,0.0,0.0,0.0,0.0,0.210554283609,0.0,0.0,0.0,0.0,0.0,0.0,-3.0937830239,14.8864656865,#fed82f,Udemy,"Food/Weight Loss/Body Building, 4-hr week"
iPhoto for photographers the missing manual ,0.0,0.0,0.580871565152,0.0,0.0,0.0333512345419,0.103450149668,0.0622710587395,0.0,0.0,0.0,0.0,0.0,0.21005599169,0.0,0.0,0.0,0.0,0.0,0.0,-12.8693217683,9.85373320033,#8d9fca,Udemy,"4-hr week, Photography/Cinematography"
How to Set Business Goals That Work,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.595087586041,0.0,0.0,0.0,0.0,0.17852463308,0.207909519671,0.0,0.0,0.0,0.0,0.0,0.0,-3.47578801463,-2.17110001304,#b3b3b3,Udemy,"Success Coaching, 4-hr week"
Become an Enterprise Architect with TOGAF 9.1 Part 2,0.0,0.0,0.0,0.0,0.0,0.0,0.170509743836,0.0,0.164608487459,0.44973305682,0.0,0.0,0.0,0.202869996476,0.0,0.0,0.0,0.0,0.0,0.0,-2.880498299,6.31491670406,navy,Udemy,"4-hr week, Communication"
Ionic by Example: Create Mobile Apps in HTML5,0.0,0.0,0.0,0.277090143839,0.0,0.0,0.511243985719,0.0,0.0,0.0,0.0,0.0,0.0,0.198173806739,0.0,0.0,0.0,0.0,0.0,0.0,-0.115733203358,-10.0430252847,#e68ac3,Udemy,"Web Development, Mobile App Development"
Wordpress 2015 For Beginners: No Coding Build Site ,0.0,0.0,0.0,0.0,0.566516398168,0.0,0.225154461429,0.0,0.0,0.0,0.0,0.0,0.0,0.197290179177,0.0,0.0,0.0,0.0,0.0,0.0,14.4281415773,-1.3725179848,#a6d853,Udemy,"Architecture/history, Web Development"
Juicing for Health and Happiness; a beginners guide,0.0,0.0,0.0,0.100345355527,0.0,0.700063955408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195340688994,0.0,0.0,0.0,0.0,0.0,0.0,-3.34557584612,15.5774072558,#fed82f,Udemy,Food/Weight Loss/Body Building
Introduction To Bash Scripting and Python 101,0.0,0.0,0.0,0.0,0.0,0.0,0.762017073615,0.0,0.0,0.0,0.0,0.0,0.0,0.19512578256,0.0,0.0,0.0,0.0,0.0,0.0,5.54501976874,-14.4388226691,navy,Udemy,Web Development
How To Quit Smoking Forever: How To Prepare For Success,0.0,0.139309857017,0.0,0.0,0.0,0.421620350789,0.0,0.182833643675,0.0,0.0,0.053967013562,0.0,0.0,0.194285011973,0.0,0.0,0.0,0.0,0.0,0.0,-2.26286852351,13.9759895436,#fed82f,Udemy,Food/Weight Loss/Body Building
"Know, Like, Trust - Increase your referrals and repeat sales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.804246639025,0.194131739318,0.0,0.0,0.0,0.0,0.0,0.0,-6.0676094744,-10.1221595467,#ff8100,Udemy,Sales/Marketing
Learn How To Build A Corporate Website Using Joomla! 2.5,0.0,0.0,0.0,0.0,0.297722340182,0.0,0.500741180244,0.0,0.0,0.0,0.0,0.0,0.0,0.193284052243,0.0,0.0,0.0,0.0,0.0,0.0,6.52732204106,-11.7621248802,navy,Udemy,"Architecture/history, Web Development"
